ligand_id,label,score,has_rank1,n_ranks,rank_used
abl1_decoy_006196,0,-3.02,1,10,1
abl1_decoy_006197,0,-2.91,1,10,1
abl1_decoy_006198,0,-2.89,1,10,1
abl1_decoy_006199,0,-1.82,1,10,1
abl1_decoy_006200,0,-4.27,1,10,1
abl1_decoy_006201,0,-2.02,1,10,1
abl1_decoy_006202,0,-2.38,1,10,1
abl1_decoy_006203,0,-3.67,1,10,1
abl1_decoy_006204,0,-2.0,1,10,1
abl1_decoy_006205,0,-4.03,1,10,1
abl1_decoy_006206,0,0.04,1,10,1
abl1_decoy_006207,0,-4.18,1,10,1
abl1_decoy_006208,0,-2.29,1,10,1
abl1_decoy_006209,0,-2.29,1,10,1
abl1_decoy_006210,0,-2.65,1,10,1
abl1_decoy_006211,0,-2.65,1,10,1
abl1_decoy_006212,0,-1.21,1,10,1
abl1_decoy_006213,0,-1.81,1,10,1
abl1_decoy_006214,0,-2.03,1,10,1
abl1_decoy_006215,0,-4.06,1,10,1
abl1_decoy_006216,0,-2.38,1,10,1
abl1_decoy_006217,0,-2.17,1,10,1
abl1_decoy_006218,0,-2.39,1,10,1
abl1_decoy_006219,0,-3.04,1,10,1
abl1_decoy_006220,0,-1.6,1,10,1
abl1_decoy_006221,0,-1.66,1,10,1
abl1_decoy_006222,0,-1.59,1,10,1
abl1_decoy_006223,0,-2.61,1,10,1
abl1_decoy_006224,0,-0.77,1,10,1
abl1_decoy_006225,0,-2.67,1,10,1
abl1_decoy_006226,0,-3.78,1,10,1
abl1_decoy_006227,0,-1.4,1,10,1
abl1_decoy_006228,0,-2.27,1,10,1
abl1_decoy_006229,0,-3.22,1,10,1
abl1_decoy_006230,0,-2.48,1,10,1
abl1_decoy_006231,0,-2.41,1,10,1
abl1_decoy_006232,0,-1.88,1,10,1
abl1_decoy_006233,0,-0.77,1,10,1
abl1_decoy_006234,0,-1.01,1,10,1
abl1_decoy_006235,0,-1.73,1,10,1
abl1_decoy_006236,0,-2.42,1,10,1
abl1_decoy_006237,0,-2.14,1,10,1
abl1_decoy_006238,0,-2.49,1,10,1
abl1_decoy_006239,0,-3.23,1,10,1
abl1_decoy_006240,0,-3.64,1,10,1
abl1_decoy_006241,0,-1.78,1,10,1
abl1_decoy_006242,0,-2.73,1,10,1
abl1_decoy_006243,0,-2.31,1,10,1
abl1_decoy_006244,0,-1.38,1,10,1
abl1_decoy_006245,0,-2.08,1,10,1
abl1_decoy_006246,0,-2.04,1,10,1
abl1_decoy_006247,0,-2.51,1,10,1
abl1_decoy_006248,0,-1.84,1,10,1
abl1_decoy_006249,0,-2.92,1,10,1
abl1_decoy_006250,0,-2.56,1,10,1
abl1_decoy_006251,0,-3.18,1,10,1
abl1_decoy_006252,0,-2.6,1,10,1
abl1_decoy_006253,0,-3.33,1,10,1
abl1_decoy_006254,0,-1.48,1,10,1
abl1_decoy_006255,0,-0.88,1,10,1
abl1_decoy_006256,0,-2.24,1,10,1
abl1_decoy_006257,0,-1.93,1,10,1
abl1_decoy_006258,0,-1.55,1,10,1
abl1_decoy_006259,0,-2.41,1,10,1
abl1_decoy_006260,0,-2.73,1,10,1
abl1_decoy_006261,0,-2.37,1,10,1
abl1_decoy_006262,0,-3.35,1,10,1
abl1_decoy_006263,0,-2.53,1,10,1
abl1_decoy_006264,0,-1.24,1,10,1
abl1_decoy_006265,0,-2.46,1,10,1
abl1_decoy_006266,0,-2.82,1,10,1
abl1_decoy_006267,0,-2.76,1,10,1
abl1_decoy_006268,0,-0.07,1,10,1
abl1_decoy_006269,0,-1.98,1,10,1
abl1_decoy_006270,0,-2.76,1,10,1
abl1_decoy_006271,0,-1.92,1,10,1
abl1_decoy_006272,0,-2.92,1,10,1
abl1_decoy_006273,0,-2.57,1,10,1
abl1_decoy_006274,0,-2.04,1,10,1
abl1_decoy_006275,0,-1.84,1,10,1
abl1_decoy_006276,0,-3.65,1,10,1
abl1_decoy_006277,0,-3.42,1,10,1
abl1_decoy_006278,0,-2.76,1,10,1
abl1_decoy_006279,0,-2.4,1,10,1
abl1_decoy_006280,0,-1.12,1,10,1
abl1_decoy_006281,0,-2.8,1,10,1
abl1_decoy_006282,0,-3.68,1,10,1
abl1_decoy_006283,0,-1.94,1,10,1
abl1_decoy_006284,0,-3.73,1,10,1
abl1_decoy_006285,0,-1.47,1,10,1
abl1_decoy_006286,0,-3.04,1,10,1
abl1_decoy_006287,0,-2.06,1,10,1
abl1_decoy_006288,0,-3.1,1,10,1
abl1_decoy_006289,0,-2.98,1,10,1
abl1_decoy_006290,0,-2.32,1,10,1
abl1_decoy_006291,0,-3.37,1,10,1
abl1_decoy_006292,0,-2.49,1,10,1
abl1_decoy_006293,0,-2.05,1,10,1
abl1_decoy_006294,0,-2.88,1,10,1
abl1_decoy_006295,0,-4.0,1,10,1
abl1_decoy_006296,0,-2.98,1,10,1
abl1_decoy_006297,0,-3.36,1,10,1
abl1_decoy_006298,0,-4.26,1,10,1
abl1_decoy_006299,0,-2.91,1,10,1
abl1_decoy_006300,0,-2.87,1,10,1
abl1_decoy_006301,0,-2.78,1,10,1
abl1_decoy_006302,0,-2.04,1,10,1
abl1_decoy_006303,0,-2.0,1,10,1
abl1_decoy_006304,0,-1.5,1,10,1
abl1_decoy_006305,0,-3.18,1,10,1
abl1_decoy_006306,0,-2.01,1,10,1
abl1_decoy_006307,0,-4.09,1,10,1
abl1_decoy_006308,0,-3.46,1,10,1
abl1_decoy_006309,0,-3.0,1,10,1
abl1_decoy_006310,0,-1.46,1,10,1
abl1_decoy_006311,0,-3.45,1,10,1
abl1_decoy_006312,0,-1.96,1,10,1
abl1_decoy_006313,0,-2.85,1,10,1
abl1_decoy_006314,0,-3.64,1,10,1
abl1_decoy_006315,0,-3.19,1,10,1
abl1_decoy_006316,0,-4.14,1,10,1
abl1_decoy_006317,0,-3.59,1,10,1
abl1_decoy_006318,0,-2.71,1,10,1
abl1_decoy_006319,0,-2.11,1,10,1
abl1_decoy_006320,0,-2.7,1,10,1
abl1_decoy_006321,0,-2.44,1,10,1
abl1_decoy_006322,0,-1.73,1,10,1
abl1_decoy_006323,0,-2.81,1,10,1
abl1_decoy_006324,0,-1.54,1,10,1
abl1_decoy_006325,0,-1.99,1,10,1
abl1_decoy_006326,0,-2.33,1,10,1
abl1_decoy_006327,0,-2.17,1,10,1
abl1_decoy_006328,0,-1.74,1,10,1
abl1_decoy_006329,0,-3.2,1,10,1
abl1_decoy_006330,0,-2.14,1,10,1
abl1_decoy_006331,0,-2.81,1,10,1
abl1_decoy_006332,0,-1.55,1,10,1
abl1_decoy_006333,0,-1.52,1,10,1
abl1_decoy_006334,0,-2.79,1,10,1
abl1_decoy_006335,0,-4.01,1,10,1
abl1_decoy_006336,0,-1.4,1,10,1
abl1_decoy_006337,0,-0.42,1,10,1
abl1_decoy_006338,0,-1.86,1,10,1
abl1_decoy_006339,0,-2.04,1,10,1
abl1_decoy_006340,0,-2.27,1,10,1
abl1_decoy_006341,0,-2.6,1,10,1
abl1_decoy_006342,0,-2.32,1,10,1
abl1_decoy_006343,0,-1.9,1,10,1
abl1_decoy_006344,0,-1.7,1,10,1
abl1_decoy_006345,0,-2.67,1,10,1
abl1_decoy_006346,0,-2.91,1,10,1
abl1_decoy_006347,0,-2.86,1,10,1
abl1_decoy_006348,0,-2.73,1,10,1
abl1_decoy_006349,0,-1.65,1,10,1
abl1_decoy_006350,0,-2.63,1,10,1
abl1_decoy_006351,0,-2.2,1,10,1
abl1_decoy_006352,0,-0.84,1,10,1
abl1_decoy_006353,0,-2.84,1,10,1
abl1_decoy_006354,0,-3.69,1,10,1
abl1_decoy_006355,0,-1.44,1,10,1
abl1_decoy_006356,0,-1.74,1,10,1
abl1_decoy_006357,0,-1.63,1,10,1
abl1_decoy_006358,0,-2.94,1,10,1
abl1_decoy_006359,0,-1.45,1,10,1
abl1_decoy_006360,0,-0.4,1,10,1
abl1_decoy_006361,0,-1.7,1,10,1
abl1_decoy_006362,0,-1.21,1,10,1
abl1_decoy_006363,0,-2.83,1,10,1
abl1_decoy_006364,0,-1.97,1,10,1
abl1_decoy_006365,0,-2.76,1,10,1
abl1_decoy_006366,0,-2.16,1,10,1
abl1_decoy_006367,0,-1.07,1,10,1
abl1_decoy_006368,0,-0.84,1,10,1
abl1_decoy_006369,0,-0.73,1,10,1
abl1_decoy_006370,0,-2.52,1,10,1
abl1_decoy_006371,0,-3.31,1,10,1
abl1_decoy_006372,0,-1.08,1,10,1
abl1_decoy_006373,0,-2.12,1,10,1
abl1_decoy_006374,0,0.03,1,10,1
abl1_decoy_006375,0,-0.64,1,10,1
abl1_decoy_006376,0,-0.51,1,10,1
abl1_decoy_006377,0,-1.57,1,10,1
abl1_decoy_006378,0,-1.04,1,10,1
abl1_decoy_006379,0,-2.01,1,10,1
abl1_decoy_006380,0,-2.76,1,10,1
abl1_decoy_006381,0,-3.05,1,10,1
abl1_decoy_006382,0,-2.02,1,10,1
abl1_decoy_006383,0,-2.74,1,10,1
abl1_decoy_006384,0,-1.07,1,10,1
abl1_decoy_006385,0,-1.26,1,10,1
abl1_decoy_006386,0,-1.37,1,10,1
abl1_decoy_006387,0,-1.47,1,10,1
abl1_decoy_006388,0,-0.53,1,10,1
abl1_decoy_006389,0,-1.22,1,10,1
abl1_decoy_006390,0,-2.87,1,10,1
abl1_decoy_006391,0,-1.58,1,10,1
abl1_decoy_006392,0,-2.69,1,10,1
abl1_decoy_006393,0,-2.96,1,10,1
abl1_decoy_006394,0,-1.5,1,10,1
abl1_decoy_006395,0,-0.86,1,10,1
abl1_decoy_006396,0,-0.6,1,10,1
abl1_decoy_006397,0,-0.7,1,10,1
abl1_decoy_006398,0,-2.2,1,10,1
abl1_decoy_006399,0,-2.29,1,10,1
abl1_decoy_006400,0,-0.7,1,10,1
abl1_decoy_006401,0,-2.04,1,10,1
abl1_decoy_006402,0,-1.19,1,10,1
abl1_decoy_006403,0,-0.52,1,10,1
abl1_decoy_006404,0,-0.71,1,10,1
abl1_decoy_006405,0,-1.59,1,10,1
abl1_decoy_006406,0,-3.44,1,10,1
abl1_decoy_006407,0,-1.96,1,10,1
abl1_decoy_006408,0,-0.41,1,10,1
abl1_decoy_006409,0,-3.36,1,10,1
abl1_decoy_006410,0,-2.19,1,10,1
abl1_decoy_006411,0,-1.95,1,10,1
abl1_decoy_006412,0,-2.17,1,10,1
abl1_decoy_006413,0,-1.74,1,10,1
abl1_decoy_006414,0,-1.9,1,10,1
abl1_decoy_006415,0,-2.02,1,10,1
abl1_decoy_006416,0,-1.07,1,10,1
abl1_decoy_006417,0,-1.64,1,10,1
abl1_decoy_006418,0,-0.69,1,10,1
abl1_decoy_006419,0,-1.45,1,10,1
abl1_decoy_006420,0,-0.92,1,10,1
abl1_decoy_006421,0,-0.62,1,10,1
abl1_decoy_006422,0,-0.99,1,10,1
abl1_decoy_006423,0,-2.6,1,10,1
abl1_decoy_006424,0,,0,0,
abl1_decoy_006425,0,-2.47,1,10,1
abl1_decoy_006426,0,-2.22,1,10,1
abl1_decoy_006427,0,-2.1,1,10,1
abl1_decoy_006428,0,-2.12,1,10,1
abl1_decoy_006429,0,-2.92,1,10,1
abl1_decoy_006430,0,-3.14,1,10,1
abl1_decoy_006431,0,-4.71,1,10,1
abl1_decoy_006432,0,-2.18,1,10,1
abl1_decoy_006433,0,-2.58,1,10,1
abl1_decoy_006434,0,-1.84,1,10,1
abl1_decoy_006435,0,-3.37,1,10,1
abl1_decoy_006436,0,-1.59,1,10,1
abl1_decoy_006437,0,-3.29,1,10,1
abl1_decoy_006438,0,-3.25,1,10,1
abl1_decoy_006439,0,-2.4,1,10,1
abl1_decoy_006440,0,-1.58,1,10,1
abl1_decoy_006441,0,-3.08,1,10,1
abl1_decoy_006442,0,-3.63,1,10,1
abl1_decoy_006443,0,-2.16,1,10,1
abl1_decoy_006444,0,-1.61,1,10,1
abl1_decoy_006445,0,-2.8,1,10,1
abl1_decoy_006446,0,-3.64,1,10,1
abl1_decoy_006447,0,-1.29,1,10,1
abl1_decoy_006448,0,-3.11,1,10,1
abl1_decoy_006449,0,-1.78,1,10,1
abl1_decoy_006450,0,-3.51,1,10,1
abl1_decoy_006451,0,-4.04,1,10,1
abl1_decoy_006452,0,-2.4,1,10,1
abl1_decoy_006453,0,-2.32,1,10,1
abl1_decoy_006454,0,-1.99,1,10,1
abl1_decoy_006455,0,-1.4,1,10,1
abl1_decoy_006456,0,-2.47,1,10,1
abl1_decoy_006457,0,-2.45,1,10,1
abl1_decoy_006458,0,-1.45,1,10,1
abl1_decoy_006459,0,-4.48,1,10,1
abl1_decoy_006460,0,-2.69,1,10,1
abl1_decoy_006461,0,-3.05,1,10,1
abl1_decoy_006462,0,-1.06,1,10,1
abl1_decoy_006463,0,-2.4,1,10,1
abl1_decoy_006464,0,-2.99,1,10,1
abl1_decoy_006465,0,-5.2,1,10,1
abl1_decoy_006466,0,-2.77,1,10,1
abl1_decoy_006467,0,-3.26,1,10,1
abl1_decoy_006468,0,-2.69,1,10,1
abl1_decoy_006469,0,-3.44,1,10,1
abl1_decoy_006470,0,-2.29,1,10,1
abl1_decoy_006471,0,-2.09,1,10,1
abl1_decoy_006472,0,-2.4,1,10,1
abl1_decoy_006473,0,-2.03,1,10,1
abl1_decoy_006474,0,-2.63,1,10,1
abl1_decoy_006475,0,-3.15,1,10,1
abl1_decoy_006476,0,-2.71,1,10,1
abl1_decoy_006477,0,,0,0,
abl1_decoy_006478,0,-1.72,1,10,1
abl1_decoy_006479,0,-4.14,1,10,1
abl1_decoy_006480,0,-3.77,1,10,1
abl1_decoy_006481,0,-2.14,1,10,1
abl1_decoy_006482,0,-3.91,1,10,1
abl1_decoy_006483,0,-3.0,1,10,1
abl1_decoy_006484,0,-2.32,1,10,1
abl1_decoy_006485,0,-1.18,1,10,1
abl1_decoy_006486,0,-1.68,1,10,1
abl1_decoy_006487,0,-1.28,1,10,1
abl1_decoy_006488,0,-1.87,1,10,1
abl1_decoy_006489,0,-2.58,1,10,1
abl1_decoy_006490,0,-3.61,1,10,1
abl1_decoy_006491,0,-1.86,1,10,1
abl1_decoy_006492,0,-1.63,1,10,1
abl1_decoy_006493,0,-2.43,1,10,1
abl1_decoy_006494,0,-1.44,1,10,1
abl1_decoy_006495,0,-2.32,1,10,1
abl1_decoy_006496,0,-4.37,1,10,1
abl1_decoy_006497,0,-3.23,1,10,1
abl1_decoy_006498,0,-2.36,1,10,1
abl1_decoy_006499,0,-2.15,1,10,1
abl1_decoy_006500,0,-2.29,1,10,1
abl1_decoy_006501,0,-2.47,1,10,1
abl1_decoy_006502,0,-2.06,1,10,1
abl1_decoy_006503,0,-4.28,1,10,1
abl1_decoy_006504,0,-2.13,1,10,1
abl1_decoy_006505,0,-3.54,1,10,1
abl1_decoy_006506,0,-1.55,1,10,1
abl1_decoy_006507,0,-3.69,1,10,1
abl1_decoy_006508,0,-3.78,1,10,1
abl1_decoy_006509,0,-4.01,1,10,1
abl1_decoy_006510,0,-1.93,1,10,1
abl1_decoy_006511,0,-2.76,1,10,1
abl1_decoy_006512,0,-1.88,1,10,1
abl1_decoy_006513,0,-3.42,1,10,1
abl1_decoy_006514,0,-2.82,1,10,1
abl1_decoy_006515,0,-2.56,1,10,1
abl1_decoy_006516,0,-3.35,1,10,1
abl1_decoy_006517,0,-2.83,1,10,1
abl1_decoy_006518,0,-2.68,1,10,1
abl1_decoy_006519,0,-2.67,1,10,1
abl1_decoy_006520,0,-3.07,1,10,1
abl1_decoy_006521,0,-2.15,1,10,1
abl1_decoy_006522,0,-1.08,1,10,1
abl1_decoy_006523,0,-1.77,1,10,1
abl1_decoy_006524,0,-1.46,1,10,1
abl1_decoy_006525,0,-3.1,1,10,1
abl1_decoy_006526,0,-2.82,1,10,1
abl1_decoy_006527,0,-3.21,1,10,1
abl1_decoy_006528,0,-3.44,1,10,1
abl1_decoy_006529,0,-1.54,1,10,1
abl1_decoy_006530,0,-3.83,1,10,1
abl1_decoy_006531,0,-2.21,1,10,1
abl1_decoy_006532,0,-2.0,1,10,1
abl1_decoy_006533,0,-4.0,1,10,1
abl1_decoy_006534,0,-3.89,1,10,1
abl1_decoy_006535,0,-2.95,1,10,1
abl1_decoy_006536,0,-4.51,1,10,1
abl1_decoy_006537,0,-2.09,1,10,1
abl1_decoy_006538,0,-2.64,1,10,1
abl1_decoy_006539,0,-2.1,1,10,1
abl1_decoy_006540,0,-2.25,1,10,1
abl1_decoy_006541,0,-1.66,1,10,1
abl1_decoy_006542,0,-2.76,1,10,1
abl1_decoy_006543,0,-2.16,1,10,1
abl1_decoy_006544,0,-3.59,1,10,1
abl1_decoy_006545,0,-2.19,1,10,1
abl1_decoy_006546,0,-1.36,1,10,1
abl1_decoy_006547,0,-2.46,1,10,1
abl1_decoy_006548,0,-3.01,1,10,1
abl1_decoy_006549,0,-1.59,1,10,1
abl1_decoy_006550,0,-2.36,1,10,1
abl1_decoy_006551,0,-2.51,1,10,1
abl1_decoy_006552,0,-3.83,1,10,1
abl1_decoy_006553,0,-2.32,1,10,1
abl1_decoy_006554,0,-2.32,1,10,1
abl1_decoy_006555,0,-2.94,1,10,1
abl1_decoy_006556,0,-1.26,1,10,1
abl1_decoy_006557,0,-3.54,1,10,1
abl1_decoy_006558,0,-2.05,1,10,1
abl1_decoy_006559,0,-2.47,1,10,1
abl1_decoy_006560,0,-2.04,1,10,1
abl1_decoy_006561,0,-2.28,1,10,1
abl1_decoy_006562,0,-4.4,1,10,1
abl1_decoy_006563,0,-1.55,1,10,1
abl1_decoy_006564,0,-1.69,1,10,1
abl1_decoy_006565,0,-2.62,1,10,1
abl1_decoy_006566,0,-2.97,1,10,1
abl1_decoy_006567,0,-2.55,1,10,1
abl1_decoy_006568,0,-4.6,1,10,1
abl1_decoy_006569,0,-3.98,1,10,1
abl1_decoy_006570,0,-2.59,1,10,1
abl1_decoy_006571,0,-1.48,1,10,1
abl1_decoy_006572,0,-2.13,1,10,1
abl1_decoy_006573,0,-1.64,1,10,1
abl1_decoy_006574,0,-2.9,1,10,1
abl1_decoy_006575,0,-1.63,1,10,1
abl1_decoy_006576,0,-1.73,1,10,1
abl1_decoy_006577,0,-1.52,1,10,1
abl1_decoy_006578,0,-1.52,1,10,1
abl1_decoy_006579,0,-2.96,1,10,1
abl1_decoy_006580,0,-2.86,1,10,1
abl1_decoy_006581,0,-1.74,1,10,1
abl1_decoy_006582,0,-1.8,1,10,1
abl1_decoy_006583,0,-2.91,1,10,1
abl1_decoy_006584,0,-3.24,1,10,1
abl1_decoy_006585,0,-1.03,1,10,1
abl1_decoy_006586,0,-2.92,1,10,1
abl1_decoy_006587,0,-3.97,1,10,1
abl1_decoy_006588,0,-2.81,1,10,1
abl1_decoy_006589,0,-4.03,1,10,1
abl1_decoy_006590,0,-3.23,1,10,1
abl1_decoy_006591,0,-2.06,1,10,1
abl1_decoy_006592,0,-2.29,1,10,1
abl1_decoy_006593,0,-0.96,1,10,1
abl1_decoy_006594,0,-2.05,1,10,1
abl1_decoy_006595,0,-1.93,1,10,1
abl1_decoy_006596,0,-1.47,1,10,1
abl1_decoy_006597,0,-2.53,1,10,1
abl1_decoy_006598,0,-3.86,1,10,1
abl1_decoy_006599,0,-2.49,1,10,1
abl1_decoy_006600,0,-2.04,1,10,1
abl1_decoy_006601,0,-2.88,1,10,1
abl1_decoy_006602,0,-1.51,1,10,1
abl1_decoy_006603,0,-1.81,1,10,1
abl1_decoy_006604,0,-2.09,1,10,1
abl1_decoy_006605,0,-3.49,1,10,1
abl1_decoy_006606,0,-1.21,1,10,1
abl1_decoy_006607,0,-1.48,1,10,1
abl1_decoy_006608,0,-1.96,1,10,1
abl1_decoy_006609,0,-2.51,1,10,1
abl1_decoy_006610,0,-0.75,1,10,1
abl1_decoy_006611,0,-3.13,1,10,1
abl1_decoy_006612,0,-3.72,1,10,1
abl1_decoy_006613,0,-1.26,1,10,1
abl1_decoy_006614,0,-0.74,1,10,1
abl1_decoy_006615,0,-1.48,1,10,1
abl1_decoy_006616,0,-0.76,1,10,1
abl1_decoy_006617,0,-2.74,1,10,1
abl1_decoy_006618,0,-0.88,1,10,1
abl1_decoy_006619,0,-2.52,1,10,1
abl1_decoy_006620,0,-2.65,1,10,1
abl1_decoy_006621,0,0.06,1,10,1
abl1_decoy_006622,0,-1.42,1,10,1
abl1_decoy_006623,0,-1.58,1,10,1
abl1_decoy_006624,0,-1.59,1,10,1
abl1_decoy_006625,0,-1.55,1,10,1
abl1_decoy_006626,0,-0.87,1,10,1
abl1_decoy_006627,0,-1.76,1,10,1
abl1_decoy_006628,0,-1.73,1,10,1
abl1_decoy_006629,0,-2.26,1,10,1
abl1_decoy_006630,0,-2.53,1,10,1
abl1_decoy_006631,0,-2.24,1,10,1
abl1_decoy_006632,0,-3.3,1,10,1
abl1_decoy_006633,0,-2.34,1,10,1
abl1_decoy_006634,0,-1.91,1,10,1
abl1_decoy_006635,0,-2.49,1,10,1
abl1_decoy_006636,0,-1.39,1,10,1
abl1_decoy_006637,0,-2.21,1,10,1
abl1_decoy_006638,0,-1.71,1,10,1
abl1_decoy_006639,0,-0.89,1,10,1
abl1_decoy_006640,0,-3.3,1,10,1
abl1_decoy_006641,0,-3.38,1,10,1
abl1_decoy_006642,0,-2.65,1,10,1
abl1_decoy_006643,0,-2.44,1,10,1
abl1_decoy_006644,0,-2.63,1,10,1
abl1_decoy_006645,0,-2.57,1,10,1
abl1_decoy_006646,0,-1.27,1,10,1
abl1_decoy_006647,0,-1.7,1,10,1
abl1_decoy_006648,0,-2.43,1,10,1
abl1_decoy_006649,0,-1.29,1,10,1
abl1_decoy_006650,0,-3.26,1,10,1
abl1_decoy_006651,0,-2.58,1,10,1
abl1_decoy_006652,0,-2.53,1,10,1
abl1_decoy_006653,0,-3.35,1,10,1
abl1_decoy_006654,0,-3.61,1,10,1
abl1_decoy_006655,0,-0.58,1,10,1
abl1_decoy_006656,0,-2.54,1,10,1
abl1_decoy_006657,0,-2.18,1,10,1
abl1_decoy_006658,0,-2.26,1,10,1
abl1_decoy_006659,0,-2.5,1,10,1
abl1_decoy_006660,0,-2.84,1,10,1
abl1_decoy_006661,0,-1.61,1,10,1
abl1_decoy_006662,0,-2.37,1,10,1
abl1_decoy_006663,0,-3.16,1,10,1
abl1_decoy_006664,0,-1.9,1,10,1
abl1_decoy_006665,0,-2.97,1,10,1
abl1_decoy_006666,0,-2.94,1,10,1
abl1_decoy_006667,0,-4.15,1,10,1
abl1_decoy_006668,0,-2.62,1,10,1
abl1_decoy_006669,0,-1.88,1,10,1
abl1_decoy_006670,0,-2.93,1,10,1
abl1_decoy_006671,0,-2.18,1,10,1
abl1_decoy_006672,0,-1.9,1,10,1
abl1_decoy_006673,0,-3.75,1,10,1
abl1_decoy_006674,0,-1.71,1,10,1
abl1_decoy_006675,0,-1.69,1,10,1
abl1_decoy_006676,0,-0.97,1,10,1
abl1_decoy_006677,0,-1.68,1,10,1
abl1_decoy_006678,0,-2.77,1,10,1
abl1_decoy_006679,0,-2.56,1,10,1
abl1_decoy_006680,0,0.23,1,10,1
abl1_decoy_006681,0,-4.1,1,10,1
abl1_decoy_006682,0,-3.33,1,10,1
abl1_decoy_006683,0,-2.31,1,10,1
abl1_decoy_006684,0,-3.96,1,10,1
abl1_decoy_006685,0,-2.26,1,10,1
abl1_decoy_006686,0,-2.11,1,10,1
abl1_decoy_006687,0,-3.26,1,10,1
abl1_decoy_006688,0,-2.89,1,10,1
abl1_decoy_006689,0,-1.76,1,10,1
abl1_decoy_006690,0,-2.98,1,10,1
abl1_decoy_006691,0,-3.97,1,10,1
abl1_decoy_006692,0,-2.75,1,10,1
abl1_decoy_006693,0,-2.1,1,10,1
abl1_decoy_006694,0,-2.75,1,10,1
abl1_decoy_006695,0,-3.76,1,10,1
abl1_decoy_006696,0,-3.4,1,10,1
abl1_decoy_006697,0,-3.16,1,10,1
abl1_decoy_006698,0,-5.8,1,10,1
abl1_decoy_006699,0,-3.69,1,10,1
abl1_decoy_006700,0,-3.54,1,10,1
abl1_decoy_006701,0,-3.11,1,10,1
abl1_decoy_006702,0,-3.71,1,10,1
abl1_decoy_006703,0,-2.72,1,10,1
abl1_decoy_006704,0,-3.9,1,10,1
abl1_decoy_006705,0,-3.21,1,10,1
abl1_decoy_006706,0,-2.55,1,10,1
abl1_decoy_006707,0,-2.71,1,10,1
abl1_decoy_006708,0,-3.6,1,10,1
abl1_decoy_006709,0,-4.43,1,10,1
abl1_decoy_006710,0,-2.86,1,10,1
abl1_decoy_006711,0,-2.76,1,10,1
abl1_decoy_006712,0,-1.46,1,10,1
abl1_decoy_006713,0,-3.54,1,10,1
abl1_decoy_006714,0,-3.35,1,10,1
abl1_decoy_006715,0,-1.59,1,10,1
abl1_decoy_006716,0,-2.45,1,10,1
abl1_decoy_006717,0,-1.76,1,10,1
abl1_decoy_006718,0,-2.56,1,10,1
abl1_decoy_006719,0,-3.3,1,10,1
abl1_decoy_006720,0,-1.54,1,10,1
abl1_decoy_006721,0,-2.4,1,10,1
abl1_decoy_006722,0,-2.14,1,10,1
abl1_decoy_006723,0,-1.82,1,10,1
abl1_decoy_006724,0,-2.23,1,10,1
abl1_decoy_006725,0,-3.24,1,10,1
abl1_decoy_006726,0,-1.75,1,10,1
abl1_decoy_006727,0,-2.27,1,10,1
abl1_decoy_006728,0,-2.68,1,10,1
abl1_decoy_006729,0,-0.73,1,10,1
abl1_decoy_006730,0,-1.14,1,10,1
abl1_decoy_006731,0,-4.46,1,10,1
abl1_decoy_006732,0,-1.3,1,10,1
abl1_decoy_006733,0,-2.07,1,10,1
abl1_decoy_006734,0,-2.94,1,10,1
abl1_decoy_006735,0,-0.99,1,10,1
abl1_decoy_006736,0,-1.01,1,10,1
abl1_decoy_006737,0,-2.98,1,10,1
abl1_decoy_006738,0,-1.07,1,10,1
abl1_decoy_006739,0,-3.91,1,10,1
abl1_decoy_006740,0,-1.77,1,10,1
abl1_decoy_006741,0,-3.62,1,10,1
abl1_decoy_006742,0,-2.79,1,10,1
abl1_decoy_006743,0,-3.21,1,10,1
abl1_decoy_006744,0,-3.66,1,10,1
abl1_decoy_006745,0,-1.89,1,10,1
abl1_decoy_006746,0,-2.86,1,10,1
abl1_decoy_006747,0,-2.57,1,10,1
abl1_decoy_006748,0,-3.0,1,10,1
abl1_decoy_006749,0,-2.06,1,10,1
abl1_decoy_006750,0,-2.19,1,10,1
abl1_decoy_006751,0,-3.77,1,10,1
abl1_decoy_006752,0,-2.58,1,10,1
abl1_decoy_006753,0,-3.35,1,10,1
abl1_decoy_006754,0,-0.92,1,10,1
abl1_decoy_006755,0,-2.6,1,10,1
abl1_decoy_006756,0,-1.64,1,10,1
abl1_decoy_006757,0,-1.73,1,10,1
abl1_decoy_006758,0,-3.03,1,10,1
abl1_decoy_006759,0,-1.74,1,10,1
abl1_decoy_006760,0,-0.93,1,10,1
abl1_decoy_006761,0,-1.62,1,10,1
abl1_decoy_006762,0,-0.32,1,10,1
abl1_decoy_006763,0,-1.0,1,10,1
abl1_decoy_006764,0,-2.81,1,10,1
abl1_decoy_006765,0,-3.46,1,10,1
abl1_decoy_006766,0,-2.76,1,10,1
abl1_decoy_006767,0,-2.13,1,10,1
abl1_decoy_006768,0,-0.91,1,10,1
abl1_decoy_006769,0,-0.31,1,10,1
abl1_decoy_006770,0,-1.38,1,10,1
abl1_decoy_006771,0,-3.09,1,10,1
abl1_decoy_006772,0,-0.73,1,10,1
abl1_decoy_006773,0,-0.86,1,10,1
abl1_decoy_006774,0,-1.44,1,10,1
abl1_decoy_006775,0,-1.66,1,10,1
abl1_decoy_006776,0,-1.26,1,10,1
abl1_decoy_006777,0,-1.48,1,10,1
