complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_003511,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]([H])(N([H])C(=O)c2c(N([H])[H])n(-c3c([H])c([H])c(Br)c([H])c3[H])c3nc4c([H])c([H])c([H])c([H])c4nc23)C([H])([H])[H])c([H])c1[H]
wee1_decoy_003512,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(O[C@@]([H])(C(=O)N([H])N([H])C(=S)N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)C([H])([H])[H])c(Cl)c([H])c1Cl
wee1_decoy_003513,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(-c2c([H])c([H])c(F)c([H])c2[H])oc([C@@]2([H])C(C(=O)N([H])c3c([H])c([H])c(Br)c([H])c3[H])=C(C([H])([H])[H])N([H])C(=O)N2[H])c1[H]
wee1_decoy_003514,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c([H])c(S(=O)(=O)N([H])c3c([H])c([H])c(SC([H])(F)F)c([H])c3[H])c2[H])c1[H]
wee1_decoy_003515,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(Br)c([H])c1C(=O)N([H])C(=S)N([H])N([H])C(=O)C([H])([H])Oc1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_003516,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N([H])c2c([H])c([H])c(N([H])C(=S)N([H])C(=O)c3c([H])c(Br)c([H])c(C([H])([H])[H])c3OC([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H]
wee1_decoy_003517,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)N([H])c2c([H])c(C([H])([H])[H])c3nc(N([H])S(=O)(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])sc3c2[H])c1[H]
wee1_decoy_003518,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c(C([H])([H])[H])c(/C([H])=N/N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(Cl)c([H])c2I)c(O[H])c1C([H])([H])[H]
wee1_decoy_003519,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])C(=S)N([H])c1c([H])c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H])=C(/[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
wee1_decoy_003520,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])C(=S)N([H])c1c([H])c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])=C(/[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12
wee1_decoy_003521,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(OC([H])([H])C(=O)N([H])N([H])C(=S)N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(Br)c2c([H])c([H])c(Br)c([H])c2c1[H]
wee1_decoy_003522,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(Br)c([H])c1C(=O)N([H])C(=S)N([H])N([H])C(=O)[C@]([H])(Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H])C([H])([H])[H]
wee1_decoy_003523,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])N([H])C(=S)N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(I)c1[H]
wee1_decoy_003524,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c(N([H])C(=S)N([H])C(=O)c3c(OC([H])([H])[H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c([H])c1[H]
wee1_decoy_003525,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Br)c([H])c(C(=O)N([H])C(=S)N([H])c2c([H])c([H])c(N([H])C(=O)c3oc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c1[H]
wee1_decoy_003526,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(O[C@@]([H])(C(=O)N([H])N([H])C(=O)c2c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c(Br)c([H])c1Cl
wee1_decoy_003527,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H]
wee1_decoy_003528,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(Br)c([H])c2C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
wee1_decoy_003529,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c(Br)c1N([H])C(=O)[C@]([H])(Sc1nnc(C([H])([H])Oc2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])n1N([H])[H])C([H])([H])[H]
wee1_decoy_003530,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(nc(C([H])([H])N([H])C(=O)N([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)n2C(=O)N([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c1[H]
wee1_decoy_003531,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)C2=C(C([H])([H])[H])N([H])C(SC([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])=C(C#N)[C@@]2([H])c2c([H])c([H])c([H])c([H])c2F)c([H])c1[H]
wee1_decoy_003532,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc([C@]2([H])C(C#N)=C(SC([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c(Cl)c3[H])N([H])C(C([H])([H])[H])=C2C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H]
wee1_decoy_003533,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])c1nc(SC([H])([H])C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])nn1[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12
wee1_decoy_003534,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c([H])c(/C(=N/N([H])c3nnc(SC([H])([H])C(=O)[C@]4([H])[C@@]5([H])C([H])([H])[C@]6([H])C([H])([H])[C@]([H])(C5([H])[H])C([H])([H])[C@@]4([H])C6([H])[H])n3N([H])[H])C([H])([H])[H])c([H])c([H])c2c1[H]
wee1_decoy_003535,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])C(=S)N([H])c1c([H])c([H])c(N([H])C(=O)c2sc([H])c([H])c2[H])c([H])c1[H])=C(/[H])c1oc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
wee1_decoy_003536,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(N([H])C(=O)c3sc(N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c2[H])c([H])c([H])c1F
wee1_decoy_003537,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1\c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)N([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c3[H])c2C([H])([H])C1([H])[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
wee1_decoy_003538,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/C(=O)N([H])C([S-])=[N+]1[H])c1c([H])c(C([H])([H])[H])n(-c2sc3c(c2C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c1C([H])([H])[H]
wee1_decoy_003539,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([C@]3([H])N([H])c4c([H])c(C(F)(F)F)c([H])c([H])c4S(=O)(=O)N3[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_003540,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]1(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N(c2c([H])c([H])c([H])c([H])c2[H])/C(=N/c2c(C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nc([H])n2[H])SC1([H])[H]
wee1_decoy_003541,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])N(C(=O)N([H])c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]
wee1_decoy_003542,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c2[H])c(Br)c1[H]
wee1_decoy_003543,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c(N([H])C(=O)N([H])[C@@]([H])(C(=O)N([H])c2nnc(-c3c([H])c([H])c(Cl)c([H])c3[H])s2)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]
wee1_decoy_003544,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])C2([H])C([H])([H])C([H])([H])N(C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_003545,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1N1C(=O)N(C([H])([H])C2(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])N(O[H])C([H])([H])C2([H])[H])[C@@](c2c([H])c([H])c([H])c([H])c2O[H])(C([H])([H])[H])C1([H])[H]
wee1_decoy_003546,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C(=O)[C@]([H])(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])[C@]1([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
wee1_decoy_003547,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]1(C([H])([H])[H])C([H])([H])C(=O)[C@]([H])(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])[C@@]1([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_003548,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]([H])(c1c([H])c([H])c(N([H])C(=O)c2nn3c(c2Cl)N([H])[C@@]([H])(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[C@@]3([H])C(F)(F)F)c([H])c1[H])C([H])([H])[H]
wee1_decoy_003549,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Br)c([H])c(C([H])([H])[H])c(OC([H])([H])[H])c1C(=O)N([H])C(=S)N([H])c1c([H])c([H])c2nc(N([H])C(=O)C([H])([H])C([H])([H])[H])sc2c1[H]
wee1_decoy_003550,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])=c1/sc2n(c1=O)C(N([H])[H])=C(C#N)[C@]([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C=2C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_003551,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)C1=C(C([H])([H])[H])N([H])C(=S)N([H])[C@]1([H])c1c([H])c([H])c(Br)c([H])c1[H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_003552,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(-n2c(=O)c([C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(C#N)C(=O)N([H])[H])c(-c3c([H])c([H])c([H])c([H])c3[H])n2[H])nc1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
wee1_decoy_003553,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Br)sc(C(=O)N([H])c2sc3c(c2C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c1[H]
wee1_decoy_003554,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)sc(C(=O)N([H])c2sc3c(c2C(=O)N([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c1[H]
wee1_decoy_003555,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c([H])c(C(=O)N([H])c3sc4c(c3C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c2c1[H]
wee1_decoy_003556,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])c(C([H])(Cl)Cl)c(C([H])([H])[H])c([C@]2([H])C(C#N)=C(N([H])[H])Oc3c2c(C([H])([H])[H])nn3[H])c1C([H])([H])[H]
wee1_decoy_003557,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])c2sc3c(c2C(=O)N([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C3([H])[H])c(Cl)c([H])c1Cl
wee1_decoy_003558,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-c2nc3c(c(N([H])N([H])[H])n2)C2(C([H])([H])c4c([H])c([H])c([H])c([H])c4-3)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_003559,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)N([H])[H])c1c([H])c(C([H])([H])[H])n(-c2c([H])c([H])c(C([H])([H])[H])c(Br)c2[H])c1C([H])([H])[H]
wee1_decoy_003560,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])C(=O)c2sc3nc4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4c([H])c3c2N([H])[H])c([H])c1[H]
wee1_decoy_003561,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N([H])c1nnc(S[C@@]([H])(c2nc3sc4c(c3c(=O)n2[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C4([H])[H])C([H])([H])[H])s1
wee1_decoy_003562,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)c1sc2nc(C([H])([H])[H])c([H])c(C([H])([H])[H])c2c1N([H])[H])c1c([H])c([H])c(Cl)c([H])c1[H]
wee1_decoy_003563,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(Cl)c([H])c1C(=O)N([H])c1sc2c(c1C(=O)N([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H]
wee1_decoy_003564,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1nn([H])c2c1[C@@]([H])(c1c([H])c([H])c(Br)c([H])c1[H])C1=C(N2[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=O
wee1_decoy_003565,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([N+](=O)[O-])c([H])c2c1N([H])[C@@]([H])(c1c([H])c(Cl)c([H])c(Cl)c1O[H])[C@]1([H])C([H])([H])C([H])=C([H])[C@@]21[H]
wee1_decoy_003566,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@]2([H])C(C#N)=C(N([H])[H])OC(C([H])([H])[H])=C2C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]
wee1_decoy_003567,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c(N([H])[H])c2[H])c(F)c([H])c1Br
wee1_decoy_003568,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])c2nc3c([H])c([H])c(N([H])[H])c([H])c3s2)c([H])c([H])c1I
wee1_decoy_003569,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([N+](=O)[O-])c2c1N([H])[C@]([H])(c1c([H])c(Cl)c([H])c(Cl)c1O[H])[C@]1([H])C([H])([H])C([H])=C([H])[C@@]21[H]
wee1_decoy_003570,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C2C(C#N)=C(N([H])[H])C(C#N)(C#N)[C@]([H])(c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)[C@@]2([H])C([H])([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
wee1_decoy_003571,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C1=C([H])[C@]([H])(O[H])[C@]2(C([H])([H])[C@]3([H])C(C([H])([H])[H])=C([H])C([H])([H])[C@@]4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]43C([H])([H])[H])O[C@]2([H])[C@@]1([H])O[H]
wee1_decoy_003572,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c2c1OC([H])([H])[C@]1([H])c3c([H])c([H])c(OC([H])([H])[H])c(O[H])c3O[C@@]21[H]
wee1_decoy_003573,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])C(=O)c1sc2nc(C(F)(F)F)c([H])c(C([H])([H])[H])c2c1N([H])[H]
wee1_decoy_003574,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N(/N=C1\C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H])C(=O)c1nc(Cl)c(Cl)c(N([H])[H])c1Cl
wee1_decoy_003575,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C2C(C#N)=C(N([H])[H])C(C#N)(C#N)[C@@]([H])(c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)[C@]2([H])C([H])([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
wee1_decoy_003576,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])[H])c(S(=O)(=O)N([H])c2c([H])c([H])c(Br)c([H])c2F)c(C([H])([H])[H])c1[H]
wee1_decoy_003577,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C2=NC3=NC(C([H])([H])[H])=C(C(=O)N([H])[H])[C@@]([H])(c4c([H])c([H])c(F)c([H])c4[H])N3N2[H])c([H])c([H])c1F
wee1_decoy_003578,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N([H])c2c(Br)c([H])c(Br)c([H])c2N([H])[H])c(C([H])([H])[H])c1[H]
wee1_decoy_003579,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N([H])c1c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])sc(=S)n1C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_003580,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])[H])c(C([H])([H])[H])c([H])c1C(=O)N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1Br
wee1_decoy_003581,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c(N([H])[H])c2[H])c([N+](=O)[O-])c([H])c1Br
wee1_decoy_003582,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])S(=O)(=O)c2c(N([H])[H])c([H])c([H])c(C([H])([H])[H])c2C([H])([H])[H])c(Cl)c([H])c1F
wee1_decoy_003583,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1/SC(N([H])[H])=C(C#N)[C@@]([H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])[C@@]1([H])C#N
wee1_decoy_003584,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Br)c([H])c1[C@@]1([H])C(C#N)=C(N([H])[H])O[C@]2([H])N=NC(C([H])([H])C([H])([H])C([H])([H])[H])=C12
wee1_decoy_003585,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(c1C(=O)N([H])[H])N([H])C1=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])[C@]2([H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
